listing_id,id,date,reviewer_id,reviewer_name,comments
42970,52100962,2015-10-26,45149417,Callum,"Monique's apartment was perfect! Firstly the location is ideal. Outside of the 'touristy' area but close enough that everything you want can be reached in a small walk. Secondly the information provided by Monique, both before we arrive and when we were there, were really useful! Over all Monique was a brilliant hostess printing off boarding passes, etc.. 
Lastly the apartment was clean and as described (with addition to some snacks and drinks including some insane biscuits!) "
42970,52871746,2015-11-02,45919863,Vincent,"Monique is very welcoming. Everything was well organised. We received many tips on what to see in Amtersdam. The place is perfectly located, just a walking distance from the central station."
42970,53228568,2015-11-06,1775225,Cavit,"Monique is lovely and very helpful, even for last minute booking. The studio was impeccably clean and well kept. Only thing to bear in mind is that as of November'15 there is construction work immediately below the studio, which makes considerable noise during the day only. If you're out during the day anyway then it won't make a difference."
42970,53593081,2015-11-10,7266250,Benjamin,"Another great stay in Amsterdam at Monique's place. Best location, best price, best everything! Can't wait to return. "
42970,53900283,2015-11-14,47042687,Kalie,Excellent flat and time in Amsterdam! Monique was so accomodating and made us feel very welcome in her home. The flat was in a great part of town and within walking distance of all Amsterdam's major attractions. Very clean and has probably The most comfortable bed I've ever slept on! The street it's on is a bit noisy at night but nothing too disturbing. Overall would definitely recommend this flat!
42970,54225414,2015-11-16,41602498,Frederic,"Monique nous a reçu chaleureusement et nous a aidé pour trouver à nous garer en minimisant les frais. Il y avait à boire et de quoi grignoter dans le studio qui est très propre et très confortable. Il est situé dans le centre, il y a beaucoup de bars et restaurants autour mais l'isolation est parfaite.
Merci encore pour ses 2 jours très agréables."
42970,54419036,2015-11-19,39648590,Lauren,"No need to look further, this is the one!My stay at Monique's studio was amazing!

The apartment:
The studio is located very centrally in Amsterdam. Within close walking distance to all sites and the tram stops right out front for easy transfer from the train station and airport. Many great restaurants and shops also on the streets surrounding the apartment. The studio is one entire floor of Monique's beautiful building. Impeccably clean and decorated for maximum relaxation and convenience. The kitchen is fully stocked and the bed is crisply made and extremely comfortable. Towels are also provided. Washer/Dryer in the building (Monique will even show you how to use)! Monique was also thoughtful in leaving hand soap and lotion in the bathroom! Very quiet space at all times and very safe and secure.

The hostess:
Monique was a true pleasure to get to know and takes great pride in hosting visitors in her building. She offers great recommendations and tips for the city to help you make the most of your stay. Everything she suggested was spot on and made my visit very authentic. She is very attentive to details and does everything possible to make your visit a true vacation. Monique also lives in the building, so it's nice to know she's there to help if needed or just a friendly face to say hello to. 

Would absolutely stay in this studio on a return visit to Amsterdam. "
42970,54596070,2015-11-22,18962907,Cecile,"Das Zimmer ist wirklich sehr zentral und gut gelegen für eine Stadt-Kennenlern-Tour. Monique ist eine aufgeschlossene und freundliche Gastgeberin, die sich um ihre Gäste kümmert. Es hat alles einwandfrei geklappt, wir waren sehr zufrieden und kommen wieder.  "
42970,54958697,2015-11-25,46331161,Carmen,"Monique is an awesome host.  I felt like I was arriving at a friend's house.  Having booked the day of because of a cancelled trip to Brussels, Monique responded immediately and even offered us to leave our bags at her place while the place was being cleaned.

The location is perfect, just steps from the Tram, awesome restaurants (try the Indonesian place down the block), and the 9s shopping area.

The studio was clean, the heat worked well, and refrigerator and microwave was a nice touch."
42970,55700919,2015-12-04,8265526,Edgar,"Monique was an excellent host and went beyond all expectations with making us feel welcome.  The home is perfect, beautiful and near all sights in Amsterdam.  Also I really enjoyed the views from the apartment.  If you want to have the best experience in Amsterdam we highly recommend staying at Monique's home.  You won't be disappointed. "
42970,56419766,2015-12-13,46603991,Ruby,Monique is a fantastic host. Nothing was too much trouble for her. The apartment is in a perfect spot. Highly recommend both Monique and her apartment!
42970,56732592,2015-12-17,5824146,Rangel,"Great location - 5 to 20 minutes walking from museums, parks, shopping, train station, and most famous points of interest in Amsterdam. Great place - very clean and very well put together interior, everything was just as described and shown in the pictures.

Monique was an excellent host. She personally met and welcomed us to her place (even helped us with the luggage!) and gave us an overview of the area on the map. It was our first time in Amsterdam and we absolutely loved it! We'll definitely be back and would not hesitate to choose Monique's place again."
42970,56809295,2015-12-18,7229332,Sophie,"This is the perfect spot to stay in Amsterdam!! The location is central - we visited shopping, museums, and wonderful restaurants on foot... and the room is lovely. Cozy bed, great shower, city views, and little kitchenette... with homey touches to make you feel welcomed and relaxed. And Monique lives in the building - she is helpful and incredibly warm and welcoming. Enjoy!"
42970,57033870,2015-12-21,48413820,Ronnie,"Monique is unique! she was very hospitable and tried her best to make us feel at home as possible. The room  we got was pleasant and adequate for a couple. However... Monique has two rooms and we chose the lower room which was bigger and less steep steps to climb.
It turns out she can switch the rooms and so we got the upper room. So before you come make sure that you will get the room you asked for. All in all we had a wonderful vacation in a very nice room in a great location. In the center of Amsterdam in a very lovely street (spui straat which the dutch pronounce as ""spau""). We recommend this appartment and with warm regards to Monique who tried to make our stay as perfect as it can be. "
42970,57315756,2015-12-24,36277953,Hadrien,Très bon accueil malgré l'horaire matinale. Super quartier
42970,57886775,2015-12-30,10896636,Samantha,"Monique's apartment could not be any better situated in Amsterdam. You can walk to anywhere within 15-20 mins. There are ample good restaurants nearby and supermarkets are a few mins walk. The bed was the most comfortable I have slept in, and ample pillows meant no sore neck. The apartment has everything you need and Monique is very responsive to messages and questions. We will definitely stay in Monique's apartment next we are next in Amsterdam!"
42970,58044569,2015-12-31,9076549,Eva,"I had such an amazing time in Amsterdam! Monique's place is charming, very central and comfortable. I even got some snacks and wine. The room has everything you'd need. And the best part- you can get some bikes as well and cycle around the city- highly recommended. Thank you "
42970,60426732,2016-01-23,27740325,Claudio,"Monique was a fantastic host! Communication before our arrival was great, and we had a very comfortable stay. The apartment is perfect for two people and extremely clean. The location is ideal, everywhere is only a short walk away and Monique was great in directing us to some great restaurants. We will return for our next stay in Amsterdam! "
42970,62682362,2016-02-15,12456537,Sarah,"Wonderful location and beautiful room, Monique is a superb and kind host. You will enjoy your stay in Amsterdam. "
42970,63103616,2016-02-20,19377450,Elham,"We had a good day in Amsterdam. And Monique is a very lovely and nice lady.. Ow and the bed in the room is so Wonderfull, big and soft. It gave us the best rest after a lot of walking through Amsterdam"
42970,63724809,2016-02-26,45746914,Robert,"Great guest. Very nice room. With many kind free things : coffee, tea and bikes ! :)"
42970,64317720,2016-03-02,11465960,Chris,The apartment is excellent for a city trip to Amsterdam. Lovely room and unbeatable location. Monique was amazing at reaching out to us before and very helpful with lots of information available prior to the trip. 
42970,64626949,2016-03-06,56907907,Abi,"Monique is an incredible host! She start contacting us since day one to ensure our vacations were fantastic. We had an amazing time in her flat and the city. This experience was one of the most spectacular experience in our lifes. We also had a great time ridding bicycle across the city, thanks to two super Monique's bicycles. Super Recommended!"
42970,65094817,2016-03-10,61359363,Fabian,"Nice and cozy apartment, that made our trip to Amsterdam so much more enjoyable. The way the apartment is located within Amsterdam couldn't be more perfect. Walking distance to every major sightseeing attraction, public transport and bars and cafes right outside the door. Monique was a lovely host. We were greeted with a bottle of wine and  had access to two bikes to get around town. 
This was our first time using AirBnB, but thanks to Monique and her Apartment it certainly won't be the last time. "
42970,65384819,2016-03-13,60202385,Fanchon,"Monique is a perfect host, very helpful and always smily. The studio is very cosy and comfortable. Location is great, very central. The two bikes helped us crossing the city few times in a day very easily. The best place we could find to discover Amsterdam.
We highly recommand it!"
42970,65860876,2016-03-17,21711820,Abel,Everything was wonderful. The bed was way too comfortable and hard to make yourself get out of ;) Super great location
42970,66181100,2016-03-20,22854311,Kim,We loved our stay in Amsterdam!  Monique's place was just as photographed and she had excellent communication throughout.  We had fun riding the bikes provided and exploring the great local restaurants and shops. Would stay here again for sure!
42970,66946506,2016-03-25,9148657,James,"Absolutely amazing location, and a really comfortable studio. I stayed for only one night (alas I wish I could have spent longer there), but it was everything I needed and more. Thank you Monique!"
42970,68755267,2016-04-06,15497880,Sharlene,Monique was a great host! She was very responsive to all emails and questions and really made an effort to meet us on our arrival day to make sure everything was okay. The place is in a great location - we walked everywhere! The only thing we were surprised about were the steep stairs to get to the apartment but I think it's pretty common for homes in Amsterdam. Overall we had a great experience and would stay there again!
42970,70225666,2016-04-17,46441023,Iris,"Monique was an absolutely fabulous host! We very much enjoyed our stay at her place. very clean and very central! Great value for money, I would stay there again any day!!!"
42970,71898976,2016-04-29,67855832,Robert,"Great place, great location, the bed was so Comfertble.  Would def come back thanks Monique "
42970,72774379,2016-05-04,49616515,Sabrina,"everything was really good, especially the bottle of wine in the fridge :) thank you!
hope to see you next time!

Romina and Sabrina"
42970,73823298,2016-05-10,59583311,Jeff,"My wife and I stayed six days at Monique's apartment.  This was my first Airbnb experience, so given the location and price we wanted, we chose Monique's because of her Superhost status and over 200 good reviews.  It was an excellent choice.  Her business was very professionally run, much like a nice hotel, but the room and location were a much better value.  Monique kept in touch with increasing frequency as the travel date approached.  She welcomed us on the first day, answered our questions and then left us to explore the city.   There was a book that explained aspects of the accommodation and recommendations for sites and restaurants.  The apartment had a 2-burner electric stove top, Nespresso coffee pod machine, hot water kettle, and a refrigerator with a small freezer compartment.  Dishes, glasses and utensils were provided.  There were plenty of soaps, shampoo, conditioner and lotion.  Use of a clothes washer and dryer and extra towels were available.  There were tourist guidebooks, power adapters, a USB charger, wifi and television.  The bed was as comfortable as everyone has said.  The apartment was cleaned mid-stay, including new sheets and towels.  Monique checked on us during our six-day stay by email and she met with us at the end.  I felt comfortable that she would have responded quickly to any problems we had.  She provided a perfect balance of us feeling that we were cared for, while still being left alone.  So, quite the good experience for my first Airbnb attempt, and based on this stay I'll try it again.  I think I'll stick with Superhosts for awhile, hoping that they're up at Monique's standard."
42970,74706309,2016-05-16,20530823,Sandra,Super Appartement an bester Lage! Hat alles perfekt geklappt! Wir würden diese Unterkunft wieder buchen. Perfekt für ein City-Trip!
42970,76039691,2016-05-24,10472506,Thomas,"Very accurate.  She was there to meet us and as I said below was quite helpful.

Monica is a wonderful host.  Her place is in a great location.  Stairs are a little steep and when she saw our suitcases she just hoisted them up herself.  She was always available and helpful when we needed her.  The bed is very comfortable.  The 2nd floor (right above a very active street) was a little noisy but we had no problem sleeping when the windows were closed.  Would return in a heartbeat.

We were 1/2 block away from the tram that goes to Dam Square or the other way to the big museums if you do not want to walk.  Also just a few blocks away from amazing shopping.

Bathroom a little tight but not a problem.  Just not what Americans have at home.

Great experience."
42970,77066876,2016-05-30,45368026,Omar,"Monique was a great host - she's very friendly, helpful and responded to my emails in such a timely manner. The location of the Airbnb is amazing. It's located within walking distance of any locations or activities you'd be interested in. It's on a street with tons of restaurants and lively activity. To add to that, it's on top of a gelato place! :) I highly recommend this studio as long as you can handle small, steep stairs - Monique disclaims this in her listing and was honest about it."
42970,78559256,2016-06-07,48680820,Michael,"Monique was a fantastic host. Couldn't have enjoyed our stay more. She went out of her way to accommodate our needs, gave great suggestions on activities and restaurants/bars, and the location of her flat is perfect. Not too close to all the Red Light crazy, but easy walk to the Jordaan,  museums, and Centrum areas. 

Very Very happy with our stay. Thanks Monique!"
42970,79001794,2016-06-10,12306529,Waldemar,"The communication with Monique was perfect, she answered within minutes. She is a lovely, friendly person. Check in was also very smooth, the flat is just as described. You can't beat the location, a big supermarket 150m away, so many Cafes and Bars just outside the entrance door. Yes, the stairs inside are steep, avoid to lift up luggage with 40kg, hehe! All sightseeing spots are in walking distance. We really enjoyes our stay, thanks Monique..."
42970,80351366,2016-06-17,10560808,Sabrina,"We had a wonderful couple of days in Amsterdam and Monique's studio was certainly a highlight! We loved the studio, it was clean, so comfortable and smells delicious! Thanks for the hospitality and we hope we can come back soon. "
42970,81082879,2016-06-20,3292784,Peter,Monique was lovely and a great host. She stayed up for us even though we had a late arrival and was helpful throughout the stay. The location is perfect and very well-maintained!
42970,81757873,2016-06-24,1927783,Tamar,"We had a perfect stay at Monique place! Check-in was very easy, our room was ready even earlier than it was supposed to be. The place is just as described and shown in pictures! Very clean, great smell all the time, and the bed was the best one we had in ages!!! Like sleeping in a huge marshmallow :) The location is amazing, all the great places are minutes to walk to. Communication with Monique was easy, she replied immediately and was helpful. We highly recommend this place and we hope to come back for another stay!
"
42970,82499110,2016-06-27,6711427,Katie,"Monique was a wonderful host. She made sure she knew what time we got in so that everything could be prepared, and left us with a lot of recommendations for what to do. The apartment is absolutely pefect - the location is right on a popular street, with loads of cafes and bars around. Everything was clean and the bed wa super cozy! This was definitely one of the best airbnbs I have ever stayed in. Would highly recommend! "
42970,82665553,2016-06-28,60829618,Jenna,"This is the perfect place in Amsterdam. The bed is very comfortable, and the bathroom comes equipped with great shower products. It is very close to practically everything in Amsterdam so no need to Uber or train anywhere. The only problem we encountered was with the washer and dryer, which is no fault of Moniques. Apparently the washer and dryer in Europe do not function the same as the ones in the US, and we've since learned our lesson to only do laundry at home. Minus the adventure with the laundry machines, we will happily return. "
42970,83147999,2016-07-01,52165666,Jennifer,"Great location!!! Monique was a wonderful host, with a great apartment in the middle of Amsterdam! She was very welcoming, and met us to let us in even when we were late due to flight changes.  This place was exactly as expected in the middle of restaurants and very walkable to sights Amsterdam had to offer! Would definitely stay here again when visiting Amsterdam!!! "
42970,84977216,2016-07-10,66610035,Katy,"The apartment was perfect and exactly as described in the listing. Monique was super nice and responsive to all our questions. Would definitely recommend and come back in the future! 
"
42970,85660820,2016-07-12,59755200,Calle,"Monique was an amazing host! This was my first air bnb and she set the bar high! The room was so clean and welcoming - far more comfort than a normal hotel. I loved the personal touches like the bottle of wine, nice soaps and robes. The bed was also SO comfortable.

The location was great. It was easy to get to any part of the city as it was centrally located. It took us no more than 20 minutes to get to any destination. "
42970,86246801,2016-07-15,5046274,Susana,"Great location! The apartment is perfect for two, Monique was very helpful and nice. She had good recommendations and tips. We enjoy very match!
Thanks for all Monique! "
42970,88210437,2016-07-23,56398942,Asher,We had a great time in Amsterdam! Bikes were an awesome addition!
42970,90319879,2016-07-31,42507956,Erin,"Monique's room was lovely and she could not have been a better host. The location of the space is convenient to walk or bike anywhere in Amsterdam. Thank you, Monique!"
42970,91455387,2016-08-05,47924402,Cindy,"Monique's studio apartment is all that is promised and more! It is even more spacious than it appears in the photos and is quite well appointed....loved the orchids! The stairs up to the apartment are as steep as described by Monique and others, but we found them to be part of the charm of the place. The location is spectacular with restaurants, pubs, and cheese market across the street and the gelato store  just below. It was fun to open the windows and hear the sounds of the street. But with the windows closed, the apartment is surprisingly quiet, which, with the wonderfully comfy bed, made for great sleeping. The tram is just around the corner, which makes the entire city quite accessible. And the two bikes are a real bonus—don't be intimidated to join the other cyclists pedaling along the canals! Monique was easy to communicate with and responsive to all our questions. This flat is perfect for a visit to Amsterdam!"
42970,92622207,2016-08-09,43806778,Yigit,The location is amazing and Monique is lovely.
42970,93533421,2016-08-13,24841056,Justin,"Monique was on holiday when we arrived, but she made sure to keep in constant contact with us and made herself available to answer any questions we had. The flag was great, the bed was extremely comfortable, and the location was amazing!"
42970,94408731,2016-08-15,31232575,Katie & Alberto,"This studio was so perfect! The bed is very comfortable so be careful not too sleep in too much. The location is great and there is a really great tapas downstairs. Unfortunately we didn't get to meet Monique in person,but she was very prompt to answer through call/txt. Everything was clean and instructions and tips were left in the room for us. We will defiantly be coming back!"
42970,97130198,2016-08-26,5105315,Joe,"Very charming studio in the heart of Amsterdam. Very centrally located. In the height of summer it can get a little hot and the laundry isn't in the flat itself, but rather I'm a shared closet. Monique is very hospitable."
42970,99898752,2016-09-06,11683630,Melih,Amazing experience to be in that apartment. Monique was wonderful to us and helped us in every question. The apartment is in the middle of everything and that is really great! 
42970,103577017,2016-09-23,17508985,Eric,"Great host. We arrived after some serious jet lag, and Monique ensured we had a smooth transition into wonderful Amsterdam. Location is absolutely superb. Right in the middle of everything. Will gladly stay here again when we return to Amsterdam."
42970,105855489,2016-10-03,29534141,Michael,"Fantastic hospitality and great place to stay. The location is close to all major tourist sites, and having the bike available makes everything less than a 20 minute bike ride. The host was kind enough to help me with printing out an e-ticket for me, which could have been very difficult to do otherwise. The bed is very comfortable and everything was clean. Also the small touches in having snacks and drinks available was great. Only downside is that the location is across the street from a few cafes and bars, so could be a little noisy despite the sturdy sound-proof windows. Will definitely visit again. "
42970,106099235,2016-10-04,17366572,Matt,Awesome place in the center of Amsterdam!
42970,106817668,2016-10-08,43224910,Ryan,"Loved my stay at Monique's place. I searched quite a few places on Airbnb before deciding and was very happy with my choice.  It is located in a very posh area. A lot of the recommended restaurants I wanted to try were in walking distance. Great brunch spot I liked was Greenwood. Very fresh and tasty. A few minutes to redlight district, Dam square and 10-15 walk to Anne Frank and Van Gogh museum. And very close to a bunch of shopping locales. We walked everywhere we went. Place is located in the middle of a popular nightlife street.  You can hear from the room but with windows closed it was at a  minimum.  I read about the stairs being steep. Very true statement. It was closer to a ladder. But didn't bother me. 

The bed was very comfortable and the shower had good water pressure. A plus when away from home. :)

Overall I would stay here again. "
42970,107602627,2016-10-11,16893479,Bala,"Perfect location, great hospitality, and excellent communication. Would recommend anytime."
42970,110117441,2016-10-24,2379730,Matt,"We thoroughly enjoyed our stay at Monique's apartment.  The location is fantastic as you can easily walk to all the great areas of Amsterdam.  If you would rather take the tram, then most lines are right around the corner.  Many great restaurants and pubs are literally right outside the apartment.  Lastly, I'd like to mention that the bed is very comfortable, one of the best we've experienced on our trip!"
42970,111070858,2016-10-30,30637762,Hanan,"Great experience in Amsterdam.
Apartment location was absolutely perfect... in the center of Amsterdam's scene... (nevertheless, inside the apartment it was very quite).
Monique was a great host and available to everything we needed, including recommendations which we followed.
Bottom line - Great experience...
"
42970,112971625,2016-11-09,14093492,Travis,"Monique's place is in a perfect location and is central to everything. It is just one room but very cozy and perfect for a single or couple. The bikes are a nice touch as well, but they are made for tall people. Probably have to rent a different one if someone is shorter than 5'5"". I really enjoyed my stay here and would visit again! "
42970,113537590,2016-11-13,93817218,Vanessa,"Monique a été présente dès le début et le dialogue a été simple, facile et convivial.
L'appartement est génial. Le lit est immense et très confortable, la pièce est très cosy et agréablement décorée, il y a tout l'équipement nécessaire à un séjour parfait. Nous avons beaucoup aimé les petites touches supplémentaires et les cadeaux de bienvenue qui apportent un petit plus, comme la bouteille de vin sur la table ou le frigo garni de bouteilles d'eau, jus de fruit et bières !
L'appartement est extrêmement bien placé, dans une rue vivante et proche de tout. Effectivement il ne faut pas être sensible au bruit car le quartier est animé, mais pour notre part, c'est ce qui nous a plu. L'escalier de meunier est aussi effectivement très raide, mais c'est un escalier typique et ça fait partie du charme. 
Il faut absolument aller diner dans le petit resto indonésien juste en bas, un délice !
Bref nous avons adoré notre séjour dans l'appartement de Monique et nous le recommandons à 100 % !"
42970,115643492,2016-11-26,11180938,Carmen,"Just perfect!! The apartment was beautiful, clean, big (more than the photos) and whit a lot of light and beautiful views of the street, and the location simply perfect, whit a lot of restaurants, pubs and cafes in the same street and very close to Dam Place and others places in the city, so you can go walking everywhere. 
The only thing you must know is that the stair are very steep!! But is was no problem for us.
Definitely I recommend this place, and if I come back I would like to repeat :)"
42970,116307206,2016-11-29,7876596,Lynsey,"Great place! The bed is sooooo comfy. Great tapas place right next door. Monique was in communication immediately after booking. She even offered great tips on where to go. The lighting is a little low, especially in the bathroom. And there are no outlets in the bathrooms so some women may find that an inconvenience. Wifi worked great.  Very steep staircase going up to the apartments. Practically a ladder. Enjoyed our stay very much. Monique was a great host. She wasn't there to check us in but the lady she put in charge was very friendly and helpful. Thanks Monique!"
42970,117183491,2016-12-05,75619367,Georgia,"Monique's apartment is modern and cosy, it is very well located, a five minute walk from the main square and no more than 15 minutes to get to all of the main attractions. Monique left us some wine, snacks and drinks at the apartment which was really lovely when we arrived hungry and thirsty for wine!! The bed was one of the most comfy beds I have ever slept on, I did not want to leave it! If you are a lightsleeper I would advise bringing earplugs as the apartment is on a busy road and there is apartments above so can be quite noisy at night and early in the morning. Also be advised that there is a code for the front door, as me and my partners keys for the front door would not work and we had a slight panic!! Would definitely return to this apartment "
42970,120242063,2016-12-09,4051615,Yannine,"Monique's place it is exactly as the pictures show it. Very modern and good-sized for a solo traveller or a couple. It has all the amenities needed for a pleasant stay, even a guide with explanations about the use of the drier and washing machine and suggestions of restaurants and places to go. Communication with her was very quick and clear, always very responsive. Overall i had a great stay, and would definitely recommend Monique's place as it is well located and she made me feel at home :)"
42970,121215280,2016-12-15,55649425,Nima,Moniques apartment was perfect. Apartment was in an ideal location within walking distance of everywhere; but the added bonus of having bikes made it even easier! Definitely recommend biking around as it's as authentic to Amsterdam as it gets! The stairs to the apartment are steep but the bed is worth climbing a mountain for ( so comfy) . She left us out some wine and snacks which was really nice to arrive to! Definitely reccomend this apartment and we will be back very soon! 
42970,121629385,2016-12-18,17048181,Monica,"Aunque no conocimos a Monique personalmente, ha habido buena comunicación. Su amiga Astrid se encargó de explicarnos el funcionamiento y permitirnos dejar las maletas en otro sitio antes de la hora de nuestra entrada y después de la salida. Todo un gusto! Las escaleras de acceso son estrechas y muy, pero muy verticales, unos 80 grados casi nos atreviríamos a decir! y no cabe el pie en ellas, así que mejor ir poco cargados. Al final le coges la práctica al subir y bajar. Toda la ciudad es igual, así que no es para alertarse :).
El piso es muy acojedor, idéntico a las fotos y ubicado en el centro de la ciudad. Durante cuatro días no usamos ningún transporte para desplazarnos y visitarlo todo. Al no conocer la ciudad no nos atrevimos a usar las bicicletas. En el piso hay también un montón de guías turísticas y información, muy útil si no se ha planeado antes qué hacer.
El barrio es un poco animado, varios bares por la zona, pero por suerte cierran a la 1 de la madrugada. Es solo ruido de gente hablando y no de tránsito, ya que todo el mundo va en bicicleta, pero mejor llevar tapones si os cuesta dormir. También se escuchan un poco los del piso de arriba, y el subir/bajar la gente por las escaleras. 
Si volvemos a Amsterdam algun día, muy probablemente repetiremos!"
42970,122411761,2016-12-23,107519355,Alex,"Nice location, clean and would recommend to friends and family."
42970,125543963,2017-01-06,48195489,Grace,"Beautiful studio in the center of the city.  Could not have been in a better location! Within a ten minute walk of the Anne Frank House, Tulip Museum, the Jewish Museum, and about a block away from the Amsterdam History Museum.  Loved my stay! 

Note: stairs to get up to studio are incredibly steep. "
42970,126251499,2017-01-10,79291401,Alexis,"Monique made our check in really easy, the greetings was awesome, the appartment lovely and the location perfect !"
42970,126924076,2017-01-15,29057122,Inna,"Perfect place to stay in Amsterdam! Exactly the same as discribed. Very warm, so don't fear to come in winter. Thanks so much, Monique!"
42970,127531337,2017-01-19,50384508,Rita,"Lovely place, perfect localisation and a very good host ! "
42970,128605448,2017-01-26,36122356,Owen,Excellent place! Thanks Monique!
42970,129357088,2017-01-30,73713798,Francisco,"The flat is located in the center of Amsterdam, you have everything a few minutes walking. The flat is very nice and clean. We will come back next time we comentó Amsterdam."
42970,130257179,2017-02-05,14506469,Marie,"Amazing room to stay in Amsterdam, warm and cosy in the attractive centre of the city. Dionne, the girl who is helping Monique was really nice, welcoming and available for us. I recommend greatly !!!"
42970,130786994,2017-02-08,50398851,Riccardo,"Everything was perfect, the house in a central position and very clean, and the host was super friendly."
42970,132143799,2017-02-16,64914714,Olivia,Lovely room! Amazing bed! So comfortable!! Clean tidy and had everything we needed. Host was extremely friendly and helpful with everything. Definitely recommended a stay here. 
42970,134144489,2017-02-26,20246415,Shaun,"The appartment is exactly as described.  You are a short stroll from the beating heart of Amsterdam.  Make sure to try the restaurant ""Haesje Claes"" it's about 50 meters from the front door, they serve amazing traditional Dutch food.  All in all a great little apartment for a stay in Amsterdam.  

An added note.  Your host Dionne is a marvel, we had 2 large cases from a month of travel she carried them up the stairs like a pack horse.  

Thanks so much for the help Dionne."
42970,136200945,2017-03-09,34225502,Scott,"This review is from my daughters, who stayed at Monique & Dionne's place:

Really great studio apartment steps from the De 9 Straatjes neighborhood. It was within a twenty minute walk of all the touristy spots, and had some great local spots nearby as well. Dionne was an incredible host (she let us keep our luggage in the building before check-in and also called a cab for us the morning we left). We hope to be back!"
42970,136711932,2017-03-12,53598422,Chris,The apartment was in an ideal location for us - very central and everywhere we wanted to go to was within walking distance. Lots of nice places to eat nearby and walking distance from the train station which was handy. We were greeted personally even though we arrived late at 10pm and communication/advice from Dionne was great
42970,137397279,2017-03-15,64276400,Nuria,"My stay has been amazing. The apartment is in the city center, close to everything! Very convenient. Super clean and cozy. The best part was getting to know Dionne, she was so nice and caring. Perfect host!! Thank you for a wonderful stay and making me feel like home."
42970,141715856,2017-04-04,58043256,Greg,Fantastic spot! You're in for a treat.
42970,142460439,2017-04-08,123371431,Michael,Sehr toll und angenehm. Check in und out lief wie geschmiert. Sehr zu empfehlen.
42970,143804710,2017-04-13,29058536,Andreas,"Very nice and comfortable apartment in the city center of Amsterdam! But remember to park your car (if you have one) in a parging garage somewhere nearby. Perfect location to start exploring the city. Steep stairs should be considered before booking. Check-In and -Out was quick, easy and flexible (thanks Diana!). :-) I´d recommended the location !!!"
42970,145620947,2017-04-19,9714722,Nicholas,"From check in to check out Dionne's accommodation was perfect and her hosting skills was unparrelled. She greeted me with open arms and had everything a guest would need. From water to snacks, lovely bathroom soaps to Amsterdam guidebooks. The apartment was perfectly clean and in an incredible location. I was warned about noise but I honestly don't have any complaints, it was peaceful and quiet for my entire stay. I would recommend her place to anyone who is traveling to Amsterdam for their first time. She was very respectful and very kind, I had her number and was always responsive if I needed. Five star Airbnb experience. Thank you!"
42970,147378651,2017-04-26,6589841,Diego,Excellent place and the most welcoming host. It really shows all the care that she puts in making your stay the best. And the location is just perfect. My only regret is not having planned more time to enjoy great place but I'll be back for sure! 
42970,149606795,2017-05-05,33505060,Savio Nilesh,Dionne was very responsive and was able to get me checked in and accommodated my work schedule. The apartment was centrally located.
42970,150102040,2017-05-07,3759067,Paul,"Monique & Dionne provide the perfect place for your stay in Amsterdam. Their studios are clean, comfortable, and in a great location in central Amsterdam. Dionne went above and beyond to provide us with everything we needed. She was easy to communicate with and she made us feel right at home. If you are looking for a great place to stay in Amsterdam you should definitely stay here. 

Benefits of staying in their studio include:
- A perfect getaway spot for couples.
- Bikes to get around town.
- Quiet neighborhood but still within walking distance of everything
- Complimentary Wine, Beer, Water and Snacks
- Well equipped rooms with premium toiletries.
- Informative Binder of local hot spots
- Personable Concierge 

We hope to stay with them one day again in our future. "
42970,152158418,2017-05-15,107443429,Eddy,"Very well located, clean, spacious, as nice as advertised, all amenities provided and much more were perfect. Dionne not only perfect service but also very nice person. Definitely worthwhile!! "
42970,159280302,2017-06-10,167508,Dan,"Can't say enough good things about this place, we loved it! The apartment is beautiful, very comfortable, and has everything you might possibly need (including shampoo, hair dryer, robe, coffee machine, laundry, etc). The location is unbeatable. 10 min by tram from the main station and right in the middle of dining, shopping, etc. Dionne was a fantastic host, we can't wait to come back!"
42970,161630991,2017-06-18,17314709,Mats,"Dionne greeted us upon arrival and showed us the apartment and gave excellent information and advice. She is super sweet and very polite! The location of the apartment is probably one of the best in Amsterdam, you got everything you may need just around the corner. The room was very clean and the bed is great. Clean smal bathroom with good pressure in the shower. I would definitely recommend this airbnb to everyone. Thanks for everything Dionne!"
42970,165631431,2017-07-01,84502975,Alexis,"Wow! What a wonderful experience we had in Amsterdam.  Monique greeted us when we arrived and gave us many wonderful tips for our 5 day stay.  They even left us snacks and a bottle of wine.  It rained and there were umbrellas for us to use right by the front door.  The designer amenities in the shower were amazing! This place is located in the PERFECT LOCATION.  The bikes added to our experience in this beautiful city.  We were able to use the washing machine and dryer which was an added bonus.  Many restaurants, shopping and tourist attractions are located walking distance.  We will definitely be back in the future!!  We loved the hosts and the place we stayed! Thank you very much!!"
42970,166703793,2017-07-04,45294874,Elizabeth,"Beautiful place within walking distance to many attractions and bars/restaurants. Dionne was also an awesome host, can't wait to come back!"
42970,167067939,2017-07-05,135826935,Kaleb,"This was a great place to stay. Dionne was incredibly friendly, helped me with my luggage and even let me use her bike after I had checked out. Really recommend the place! Also a great location!"
